Order ID,Product,Quantity Ordered,Price Each,Purchase Address,Month,Day,Year
187368,USB-C Charging Cable,1,11.95,"57 Johnson St, Atlanta, GA 30301",,,
187369,Google Phone,1,600,"99 Cedar St, New York City, NY 10001",,,
187369,Wired Headphones,1,11.99,"99 Cedar St, New York City, NY 10001",,,
187370,iPhone,1,700,"958 Hill St, Los Angeles, CA 90001",,,
187371,AA Batteries (4-pack),1,3.84,"763 Washington St, Austin, TX 73301",,,
187372,Apple Airpods Headphones,1,150,"64 Cherry St, San Francisco, CA 94016",,,
187373,AA Batteries (4-pack),1,3.84,"651 7th St, Los Angeles, CA 90001",,,
187374,Google Phone,1,600,"112 Hickory St, Los Angeles, CA 90001",,,
187375,AA Batteries (4-pack),1,3.84,"225 Walnut St, New York City, NY 10001",,,
187376,AA Batteries (4-pack),2,3.84,"729 Hickory St, New York City, NY 10001",,,
187377,27in FHD Monitor,1,149.99,"95 13th St, Los Angeles, CA 90001",,,
187378,Lightning Charging Cable,1,14.95,"914 Park St, San Francisco, CA 94016",,,
187379,USB-C Charging Cable,1,11.95,"504 10th St, Los Angeles, CA 90001",,,
187379,USB-C Charging Cable,1,11.95,"504 10th St, Los Angeles, CA 90001",,,
187380,Flatscreen TV,1,300,"831 Meadow St, Los Angeles, CA 90001",,,
187381,20in Monitor,1,109.99,"337 13th St, Atlanta, GA 30301",,,
187382,USB-C Charging Cable,1,11.95,"294 Church St, Portland, OR 97035",,,
187383,Wired Headphones,1,11.99,"89 Jefferson St, Boston, MA 02215",,,
187384,AAA Batteries (4-pack),2,2.99,"108 Park St, San Francisco, CA 94016",,,
187385,Lightning Charging Cable,1,14.95,"369 11th St, Seattle, WA 98101",,,
187385,Google Phone,1,600,"369 11th St, Seattle, WA 98101",,,
187386,Wired Headphones,1,11.99,"258 Maple St, Atlanta, GA 30301",,,
187387,Apple Airpods Headphones,1,150,"12 14th St, San Francisco, CA 94016",,,
187388,27in FHD Monitor,1,149.99,"55 Elm St, San Francisco, CA 94016",,,
187389,Bose SoundSport Headphones,1,99.99,"860 River St, Austin, TX 73301",,,
187390,Bose SoundSport Headphones,1,99.99,"364 South St, Boston, MA 02215",,,
187391,AAA Batteries (4-pack),2,2.99,"63 Sunset St, Dallas, TX 75001",,,
187392,Lightning Charging Cable,1,14.95,"41 14th St, Atlanta, GA 30301",,,
187393,USB-C Charging Cable,1,11.95,"921 West St, Austin, TX 73301",,,
187394,AA Batteries (4-pack),1,3.84,"117 Jefferson St, New York City, NY 10001",,,
187395,AA Batteries (4-pack),1,3.84,"957 Forest St, Atlanta, GA 30301",,,
187396,Wired Headphones,1,11.99,"132 10th St, Austin, TX 73301",,,
187397,USB-C Charging Cable,1,11.95,"661 9th St, Boston, MA 02215",,,
187398,Wired Headphones,1,11.99,"398 Hickory St, San Francisco, CA 94016",,,
187399,AAA Batteries (4-pack),1,2.99,"319 10th St, Los Angeles, CA 90001",,,
187400,Wired Headphones,1,11.99,"704 Willow St, Boston, MA 02215",,,
187401,USB-C Charging Cable,1,11.95,"593 West St, Atlanta, GA 30301",,,
187402,Lightning Charging Cable,1,14.95,"236 2nd St, San Francisco, CA 94016",,,
187403,AA Batteries (4-pack),2,3.84,"749 Main St, San Francisco, CA 94016",,,
187404,Lightning Charging Cable,1,14.95,"726 River St, San Francisco, CA 94016",,,
187405,iPhone,1,700,"95 12th St, Portland, OR 97035",,,
187405,Lightning Charging Cable,1,14.95,"95 12th St, Portland, OR 97035",,,
187406,Wired Headphones,2,11.99,"504 Walnut St, Boston, MA 02215",,,
187407,iPhone,1,700,"229 Park St, Seattle, WA 98101",,,
187408,Wired Headphones,1,11.99,"676 12th St, Los Angeles, CA 90001",,,
187409,AAA Batteries (4-pack),2,2.99,"266 Johnson St, Seattle, WA 98101",,,
187410,AA Batteries (4-pack),1,3.84,"494 10th St, Boston, MA 02215",,,
187411,USB-C Charging Cable,1,11.95,"404 Maple St, San Francisco, CA 94016",,,
187412,Macbook Pro Laptop,1,1700,"951 Dogwood St, New York City, NY 10001",,,
187413,27in FHD Monitor,1,149.99,"508 12th St, Boston, MA 02215",,,
187414,AAA Batteries (4-pack),1,2.99,"766 Madison St, San Francisco, CA 94016",,,
187415,Lightning Charging Cable,1,14.95,"737 11th St, Los Angeles, CA 90001",,,
187416,Vareebadd Phone,1,400,"373 Forest St, Los Angeles, CA 90001",,,
187417,Lightning Charging Cable,1,14.95,"33 Lincoln St, Boston, MA 02215",,,
187418,Lightning Charging Cable,1,14.95,"122 10th St, San Francisco, CA 94016",,,
187419,AA Batteries (4-pack),1,3.84,"159 River St, Los Angeles, CA 90001",,,
187420,Wired Headphones,1,11.99,"441 Ridge St, Los Angeles, CA 90001",,,
187421,AA Batteries (4-pack),1,3.84,"415 Elm St, New York City, NY 10001",,,
187422,AA Batteries (4-pack),1,3.84,"956 Pine St, Dallas, TX 75001",,,
187423,Vareebadd Phone,1,400,"786 Hickory St, Seattle, WA 98101",,,
187423,Wired Headphones,1,11.99,"786 Hickory St, Seattle, WA 98101",,,
187424,USB-C Charging Cable,1,11.95,"182 Jefferson St, Los Angeles, CA 90001",,,
187425,Wired Headphones,1,11.99,"892 North St, Austin, TX 73301",,,
187426,Flatscreen TV,1,300,"758 2nd St, Los Angeles, CA 90001",,,
187427,AA Batteries (4-pack),1,3.84,"819 North St, Portland, OR 97035",,,
187428,27in 4K Gaming Monitor,1,389.99,"444 Jackson St, San Francisco, CA 94016",,,
187429,USB-C Charging Cable,1,11.95,"247 Madison St, Austin, TX 73301",,,
187430,20in Monitor,1,109.99,"16 Highland St, Boston, MA 02215",,,
187431,ThinkPad Laptop,1,999.99,"178 12th St, New York City, NY 10001",,,
187432,34in Ultrawide Monitor,1,379.99,"116 Main St, San Francisco, CA 94016",,,
187433,LG Dryer,1,600,"141 Church St, Los Angeles, CA 90001",,,
187434,USB-C Charging Cable,1,11.95,"318 Cedar St, Portland, OR 97035",,,
187435,AAA Batteries (4-pack),4,2.99,"814 9th St, Portland, OR 97035",,,
187436,USB-C Charging Cable,1,11.95,"982 Walnut St, Boston, MA 02215",,,
187437,Flatscreen TV,1,300,"732 5th St, Boston, MA 02215",,,
187438,Bose SoundSport Headphones,1,99.99,"500 2nd St, San Francisco, CA 94016",,,
187439,Apple Airpods Headphones,1,150,"732 5th St, San Francisco, CA 94016",,,
187440,AAA Batteries (4-pack),1,2.99,"384 7th St, San Francisco, CA 94016",,,
187441,20in Monitor,1,109.99,"757 Spruce St, Dallas, TX 75001",,,
187442,Vareebadd Phone,1,400,"978 West St, San Francisco, CA 94016",,,
187442,USB-C Charging Cable,1,11.95,"978 West St, San Francisco, CA 94016",,,
187443,Bose SoundSport Headphones,1,99.99,"495 5th St, San Francisco, CA 94016",,,
187444,AA Batteries (4-pack),1,3.84,"512 North St, Los Angeles, CA 90001",,,
187445,Wired Headphones,1,11.99,"468 Meadow St, Los Angeles, CA 90001",,,
187446,27in 4K Gaming Monitor,1,389.99,"649 North St, Seattle, WA 98101",,,
187447,AA Batteries (4-pack),1,3.84,"758 North St, New York City, NY 10001",,,
187448,USB-C Charging Cable,1,11.95,"798 Washington St, Atlanta, GA 30301",,,
187449,AA Batteries (4-pack),1,3.84,"598 10th St, Boston, MA 02215",,,
187450,27in FHD Monitor,1,149.99,"334 5th St, Boston, MA 02215",,,
187451,Bose SoundSport Headphones,1,99.99,"994 West St, Los Angeles, CA 90001",,,
187452,Wired Headphones,1,11.99,"570 4th St, San Francisco, CA 94016",,,
187453,Apple Airpods Headphones,1,150,"813 7th St, San Francisco, CA 94016",,,
187453,Bose SoundSport Headphones,1,99.99,"813 7th St, San Francisco, CA 94016",,,
187454,27in 4K Gaming Monitor,1,389.99,"45 Adams St, New York City, NY 10001",,,
187455,Flatscreen TV,1,300,"371 Pine St, New York City, NY 10001",,,
187456,AA Batteries (4-pack),2,3.84,"204 Pine St, Dallas, TX 75001",,,
187457,Bose SoundSport Headphones,1,99.99,"243 River St, San Francisco, CA 94016",,,
187458,34in Ultrawide Monitor,1,379.99,"290 Highland St, San Francisco, CA 94016",,,
187459,34in Ultrawide Monitor,1,379.99,"828 Hickory St, New York City, NY 10001",,,
187460,Macbook Pro Laptop,1,1700,"187 Hickory St, Seattle, WA 98101",,,
187461,Lightning Charging Cable,1,14.95,"277 Adams St, New York City, NY 10001",,,
187462,USB-C Charging Cable,1,11.95,"574 14th St, San Francisco, CA 94016",,,
187463,Google Phone,1,600,"842 Madison St, Los Angeles, CA 90001",,,
187463,USB-C Charging Cable,1,11.95,"842 Madison St, Los Angeles, CA 90001",,,
187463,Wired Headphones,1,11.99,"842 Madison St, Los Angeles, CA 90001",,,
187464,iPhone,1,700,"460 Center St, Austin, TX 73301",,,
187464,Lightning Charging Cable,1,14.95,"460 Center St, Austin, TX 73301",,,
187465,27in 4K Gaming Monitor,1,389.99,"296 North St, San Francisco, CA 94016",,,
187466,AAA Batteries (4-pack),1,2.99,"401 Cherry St, Dallas, TX 75001",,,
187467,AA Batteries (4-pack),3,3.84,"747 Center St, New York City, NY 10001",,,
187468,AAA Batteries (4-pack),1,2.99,"803 Washington St, New York City, NY 10001",,,
187469,Apple Airpods Headphones,1,150,"173 14th St, Los Angeles, CA 90001",,,
187469,Lightning Charging Cable,1,14.95,"173 14th St, Los Angeles, CA 90001",,,
187470,USB-C Charging Cable,1,11.95,"80 Maple St, Atlanta, GA 30301",,,
187471,Bose SoundSport Headphones,1,99.99,"771 Highland St, San Francisco, CA 94016",,,
187472,20in Monitor,1,109.99,"607 Lake St, Los Angeles, CA 90001",,,
187473,Wired Headphones,1,11.99,"597 Washington St, Portland, OR 97035",,,
187474,Bose SoundSport Headphones,1,99.99,"926 Cherry St, San Francisco, CA 94016",,,
187475,AAA Batteries (4-pack),3,2.99,"859 Wilson St, Los Angeles, CA 90001",,,
187476,Lightning Charging Cable,1,14.95,"429 Washington St, Boston, MA 02215",,,
187477,AA Batteries (4-pack),2,3.84,"941 Sunset St, Atlanta, GA 30301",,,
,,,,,,,
187478,ThinkPad Laptop,1,999.99,"680 Dogwood St, Boston, MA 02215",,,
187479,AAA Batteries (4-pack),1,2.99,"237 Church St, Boston, MA 02215",,,
187480,Bose SoundSport Headphones,1,99.99,"700 Hill St, Los Angeles, CA 90001",,,
187481,Macbook Pro Laptop,1,1700,"979 Forest St, Seattle, WA 98101",,,
187482,Flatscreen TV,1,300,"209 Meadow St, San Francisco, CA 94016",,,
187483,AA Batteries (4-pack),1,3.84,"813 Jackson St, San Francisco, CA 94016",,,
187484,27in 4K Gaming Monitor,1,389.99,"651 Wilson St, San Francisco, CA 94016",,,
187485,AAA Batteries (4-pack),2,2.99,"480 Adams St, Atlanta, GA 30301",,,
187486,27in FHD Monitor,1,149.99,"105 Spruce St, Seattle, WA 98101",,,
187487,Apple Airpods Headphones,1,150,"377 8th St, Dallas, TX 75001",,,
187488,27in 4K Gaming Monitor,1,389.99,"420 9th St, San Francisco, CA 94016",,,
187489,ThinkPad Laptop,1,999.99,"365 Lincoln St, Boston, MA 02215",,,
187490,Bose SoundSport Headphones,1,99.99,"799 Pine St, Los Angeles, CA 90001",,,
187491,20in Monitor,1,109.99,"719 10th St, Los Angeles, CA 90001",,,
187492,USB-C Charging Cable,2,11.95,"845 South St, Seattle, WA 98101",,,
187493,Lightning Charging Cable,1,14.95,"232 Forest St, San Francisco, CA 94016",,,
187494,27in 4K Gaming Monitor,1,389.99,"708 Pine St, Portland, OR 97035",,,
187495,27in FHD Monitor,1,149.99,"218 9th St, San Francisco, CA 94016",,,
187496,Macbook Pro Laptop,1,1700,"645 Maple St, New York City, NY 10001",,,
187497,Wired Headphones,1,11.99,"388 2nd St, Portland, OR 97035",,,
187498,Apple Airpods Headphones,1,150,"361 12th St, Portland, ME 04101",,,
187499,AA Batteries (4-pack),1,3.84,"350 South St, Los Angeles, CA 90001",,,
187500,Lightning Charging Cable,1,14.95,"158 Main St, Portland, OR 97035",,,
187501,Bose SoundSport Headphones,1,99.99,"959 Pine St, San Francisco, CA 94016",,,
187502,USB-C Charging Cable,1,11.95,"705 Lake St, San Francisco, CA 94016",,,
187503,Flatscreen TV,1,300,"128 Adams St, Austin, TX 73301",,,
187504,Apple Airpods Headphones,1,150,"312 Lakeview St, Los Angeles, CA 90001",,,
187505,AA Batteries (4-pack),3,3.84,"752 Ridge St, Atlanta, GA 30301",,,
187506,AA Batteries (4-pack),2,3.84,"938 Jackson St, Dallas, TX 75001",,,
187507,AAA Batteries (4-pack),2,2.99,"624 River St, San Francisco, CA 94016",,,
187508,USB-C Charging Cable,1,11.95,"875 River St, Boston, MA 02215",,,
187509,20in Monitor,1,109.99,"447 10th St, Seattle, WA 98101",,,
187510,AAA Batteries (4-pack),4,2.99,"602 Hill St, Seattle, WA 98101",,,
187511,27in FHD Monitor,1,149.99,"930 Willow St, Atlanta, GA 30301",,,
187512,USB-C Charging Cable,1,11.95,"811 6th St, San Francisco, CA 94016",,,
187513,34in Ultrawide Monitor,1,379.99,"507 6th St, Los Angeles, CA 90001",,,
187514,Wired Headphones,1,11.99,"1 Jackson St, New York City, NY 10001",,,
187515,Lightning Charging Cable,2,14.95,"670 Ridge St, Atlanta, GA 30301",,,
187516,34in Ultrawide Monitor,1,379.99,"188 Willow St, Dallas, TX 75001",,,
187517,iPhone,1,700,"689 9th St, Dallas, TX 75001",,,
187518,iPhone,1,700,"114 11th St, San Francisco, CA 94016",,,
187519,Wired Headphones,1,11.99,"116 Hickory St, Seattle, WA 98101",,,
187520,AAA Batteries (4-pack),1,2.99,"451 Main St, New York City, NY 10001",,,
187521,iPhone,1,700,"535 14th St, Los Angeles, CA 90001",,,
187522,AAA Batteries (4-pack),1,2.99,"667 Johnson St, San Francisco, CA 94016",,,
187523,Bose SoundSport Headphones,1,99.99,"470 14th St, San Francisco, CA 94016",,,
187524,AA Batteries (4-pack),1,3.84,"35 Hill St, San Francisco, CA 94016",,,
187525,Apple Airpods Headphones,1,150,"612 8th St, Los Angeles, CA 90001",,,
187526,AA Batteries (4-pack),2,3.84,"410 North St, San Francisco, CA 94016",,,
187527,AA Batteries (4-pack),1,3.84,"315 Forest St, Dallas, TX 75001",,,
187528,27in FHD Monitor,1,149.99,"22 Walnut St, Los Angeles, CA 90001",,,
187529,ThinkPad Laptop,1,999.99,"649 Lincoln St, Austin, TX 73301",,,
187530,34in Ultrawide Monitor,1,379.99,"809 Lincoln St, San Francisco, CA 94016",,,
187530,Wired Headphones,1,11.99,"809 Lincoln St, San Francisco, CA 94016",,,
187531,Lightning Charging Cable,1,14.95,"747 Elm St, San Francisco, CA 94016",,,
187532,27in 4K Gaming Monitor,1,389.99,"902 6th St, New York City, NY 10001",,,
187533,AA Batteries (4-pack),2,3.84,"356 14th St, Los Angeles, CA 90001",,,
187534,Google Phone,1,600,"312 Church St, Atlanta, GA 30301",,,
187534,Lightning Charging Cable,1,14.95,"312 Church St, Atlanta, GA 30301",,,
187535,Lightning Charging Cable,1,14.95,"83 8th St, Austin, TX 73301",,,
187536,Lightning Charging Cable,1,14.95,"286 Center St, San Francisco, CA 94016",,,
187537,Lightning Charging Cable,1,14.95,"871 Ridge St, New York City, NY 10001",,,
187538,20in Monitor,1,109.99,"185 Spruce St, Dallas, TX 75001",,,
187539,27in FHD Monitor,1,149.99,"211 West St, Boston, MA 02215",,,
187540,Lightning Charging Cable,1,14.95,"309 Lincoln St, Portland, ME 04101",,,
187541,Wired Headphones,1,11.99,"251 Walnut St, New York City, NY 10001",,,
187542,AAA Batteries (4-pack),2,2.99,"590 Cherry St, Boston, MA 02215",,,
187543,27in FHD Monitor,1,149.99,"282 Cherry St, San Francisco, CA 94016",,,
187544,Wired Headphones,1,11.99,"909 9th St, San Francisco, CA 94016",,,
187545,34in Ultrawide Monitor,1,379.99,"175 Willow St, New York City, NY 10001",,,
187546,USB-C Charging Cable,1,11.95,"299 Elm St, Los Angeles, CA 90001",,,
187547,Google Phone,1,600,"687 West St, Atlanta, GA 30301",,,
187547,Wired Headphones,1,11.99,"687 West St, Atlanta, GA 30301",,,
187548,Flatscreen TV,1,300,"200 Center St, Seattle, WA 98101",,,
187549,Lightning Charging Cable,1,14.95,"330 Meadow St, San Francisco, CA 94016",,,
187550,27in FHD Monitor,1,149.99,"685 Jackson St, San Francisco, CA 94016",,,
187551,AAA Batteries (4-pack),1,2.99,"275 Chestnut St, New York City, NY 10001",,,
187552,Lightning Charging Cable,1,14.95,"243 8th St, Los Angeles, CA 90001",,,
187553,Wired Headphones,2,11.99,"18 Wilson St, Portland, OR 97035",,,
187554,Bose SoundSport Headphones,1,99.99,"320 5th St, San Francisco, CA 94016",,,
187555,Apple Airpods Headphones,1,150,"968 Center St, Atlanta, GA 30301",,,
187556,AAA Batteries (4-pack),1,2.99,"239 Madison St, Los Angeles, CA 90001",,,
187557,ThinkPad Laptop,1,999.99,"161 Walnut St, Austin, TX 73301",,,
187558,Apple Airpods Headphones,1,150,"950 Chestnut St, Portland, OR 97035",,,
187559,iPhone,1,700,"828 Washington St, San Francisco, CA 94016",,,
187560,Bose SoundSport Headphones,1,99.99,"258 6th St, Atlanta, GA 30301",,,
187561,Apple Airpods Headphones,1,150,"876 10th St, Boston, MA 02215",,,
187562,AAA Batteries (4-pack),1,2.99,"760 Spruce St, Los Angeles, CA 90001",,,
187563,Flatscreen TV,1,300,"191 6th St, Los Angeles, CA 90001",,,
187564,AAA Batteries (4-pack),1,2.99,"940 River St, Atlanta, GA 30301",,,
187565,Macbook Pro Laptop,1,1700,"35 13th St, Portland, ME 04101",,,
187566,Lightning Charging Cable,1,14.95,"759 Wilson St, Atlanta, GA 30301",,,
187567,AAA Batteries (4-pack),3,2.99,"855 Highland St, New York City, NY 10001",,,
187568,Lightning Charging Cable,1,14.95,"735 10th St, Los Angeles, CA 90001",,,
187569,27in FHD Monitor,1,149.99,"450 Johnson St, Atlanta, GA 30301",,,
187570,Lightning Charging Cable,1,14.95,"800 Madison St, San Francisco, CA 94016",,,
187571,34in Ultrawide Monitor,1,379.99,"427 1st St, Seattle, WA 98101",,,
,,,,,,,
187572,Wired Headphones,1,11.99,"215 Elm St, Dallas, TX 75001",,,
187573,USB-C Charging Cable,1,11.95,"272 Willow St, Los Angeles, CA 90001",,,
187574,27in 4K Gaming Monitor,1,389.99,"836 River St, Boston, MA 02215",,,
187575,27in FHD Monitor,1,149.99,"579 Washington St, San Francisco, CA 94016",,,
187576,Apple Airpods Headphones,1,150,"144 8th St, San Francisco, CA 94016",,,
187577,iPhone,1,700,"727 13th St, San Francisco, CA 94016",,,
187578,AA Batteries (4-pack),1,3.84,"393 Lakeview St, San Francisco, CA 94016",,,
187579,34in Ultrawide Monitor,1,379.99,"659 Wilson St, San Francisco, CA 94016",,,
187579,AA Batteries (4-pack),1,3.84,"659 Wilson St, San Francisco, CA 94016",,,
187580,Wired Headphones,1,11.99,"685 8th St, Austin, TX 73301",,,
187581,AAA Batteries (4-pack),2,2.99,"462 Center St, Los Angeles, CA 90001",,,
187582,AAA Batteries (4-pack),2,2.99,"634 12th St, Atlanta, GA 30301",,,
187583,AAA Batteries (4-pack),1,2.99,"325 Main St, Atlanta, GA 30301",,,
187584,27in 4K Gaming Monitor,1,389.99,"160 Hickory St, Dallas, TX 75001",,,
187585,Apple Airpods Headphones,1,150,"840 Lincoln St, Los Angeles, CA 90001",,,
187586,AAA Batteries (4-pack),2,2.99,"885 Church St, Los Angeles, CA 90001",,,
187587,Bose SoundSport Headphones,1,99.99,"772 10th St, Portland, OR 97035",,,
187588,AA Batteries (4-pack),3,3.84,"80 Main St, Boston, MA 02215",,,
187589,Flatscreen TV,1,300,"93 8th St, Atlanta, GA 30301",,,
187590,AA Batteries (4-pack),1,3.84,"957 Hickory St, San Francisco, CA 94016",,,
187591,AA Batteries (4-pack),1,3.84,"934 4th St, Seattle, WA 98101",,,
187592,USB-C Charging Cable,2,11.95,"572 8th St, Dallas, TX 75001",,,
187593,Lightning Charging Cable,1,14.95,"389 14th St, Dallas, TX 75001",,,
187594,AAA Batteries (4-pack),1,2.99,"505 8th St, San Francisco, CA 94016",,,
187595,iPhone,1,700,"628 10th St, Los Angeles, CA 90001",,,
187596,34in Ultrawide Monitor,1,379.99,"618 Main St, San Francisco, CA 94016",,,
187597,34in Ultrawide Monitor,1,379.99,"306 Forest St, Los Angeles, CA 90001",,,
187598,Apple Airpods Headphones,1,150,"793 6th St, New York City, NY 10001",,,
187599,AA Batteries (4-pack),1,3.84,"327 Ridge St, San Francisco, CA 94016",,,
187600,Macbook Pro Laptop,1,1700,"301 9th St, Atlanta, GA 30301",,,
187601,Bose SoundSport Headphones,1,99.99,"528 Johnson St, Portland, OR 97035",,,
187602,Apple Airpods Headphones,1,150,"324 Jackson St, Boston, MA 02215",,,
187603,Vareebadd Phone,1,400,"739 Meadow St, New York City, NY 10001",,,
187603,USB-C Charging Cable,1,11.95,"739 Meadow St, New York City, NY 10001",,,
187604,27in FHD Monitor,1,149.99,"533 9th St, Los Angeles, CA 90001",,,
187605,Flatscreen TV,1,300,"328 10th St, Seattle, WA 98101",,,
187605,27in 4K Gaming Monitor,1,389.99,"328 10th St, Seattle, WA 98101",,,
187606,Wired Headphones,1,11.99,"615 6th St, Boston, MA 02215",,,
187607,AA Batteries (4-pack),1,3.84,"956 Maple St, Los Angeles, CA 90001",,,
187608,Lightning Charging Cable,1,14.95,"950 13th St, Los Angeles, CA 90001",,,
